batch_size,dropout,hidden_size,learning_rate,num_layers,shuffle,split_type,use_attention,weight_decay,window_size,r2,test_rmse,test_mae,best_val_rmse,epochs,time_sec
1024,0.2,384,0.001,1,True,normal,True,0.0001,48,0.3968151807785034,1.499129295349121,0.7866384983062744,0.509918405277161,31,74.9
1024,0.1,384,0.001,1,True,normal,True,0.0001,24,0.3964676856994629,1.4932613372802734,0.8377875089645386,0.47977559610206855,51,65.8
1024,0.2,384,0.001,1,True,normal,True,0.001,48,0.3940276503562927,1.502589225769043,0.7723420858383179,0.49786285803386493,47,112.3
1024,0.15,384,0.001,1,True,normal,True,0.001,48,0.3930712938308716,1.5037745237350464,0.769156277179718,0.5019495960462241,49,116.7
1024,0.1,384,0.001,1,True,normal,True,0.001,72,0.3927876353263855,1.5131665468215942,0.7755690217018127,0.5055822427037789,41,138.7
2048,0.15,384,0.001,1,True,normal,True,0.001,48,0.3921152949333191,1.5049583911895752,0.7515820860862732,0.5037604668224254,58,135.4
2048,0.3,384,0.001,1,True,normal,True,0.0001,48,0.3917733430862427,1.50538170337677,0.7883759140968323,0.516865068228712,34,79.5
1024,0.1,384,0.001,1,True,normal,True,0.001,24,0.3913649320602417,1.4995607137680054,0.7407190203666687,0.4813022865228134,45,60.4
2048,0.15,384,0.001,1,True,normal,True,0.0001,48,0.3913124203681946,1.5059518814086914,0.7971885800361633,0.5155279108778186,44,104.0
2048,0.15,384,0.001,1,True,normal,True,0.0,24,0.38948553800582886,1.5018742084503174,0.7623609304428101,0.4934021182389881,35,44.4
1024,0.3,384,0.001,1,True,normal,True,0.0001,72,0.38708657026290894,1.5202534198760986,0.7935165762901306,0.5066835985839856,50,170.0
1024,0.1,384,0.001,1,True,normal,True,0.0001,72,0.3868556618690491,1.5205397605895996,0.7857861518859863,0.5092913929048779,38,132.1
1024,0.3,384,0.001,1,True,normal,True,0.0001,48,0.38661623001098633,1.5117501020431519,0.8031436204910278,0.5008679260341641,50,118.0
2048,0.15,384,0.001,1,True,normal,True,0.0001,72,0.38642507791519165,1.521073579788208,0.7881218791007996,0.5027569973981404,48,162.9
2048,0.1,384,0.001,1,True,normal,True,0.0001,24,0.3858758211135864,1.5063074827194214,0.7961855530738831,0.4934623309157227,41,53.6
1024,0.15,384,0.001,1,True,normal,True,0.0,72,0.3856925964355469,1.5219812393188477,0.7973572611808777,0.5031353674503688,32,111.4
1024,0.1,384,0.001,1,True,normal,True,0.001,48,0.3855729103088379,1.5130352973937988,0.776343047618866,0.4933957654348283,53,125.3
2048,0.3,384,0.001,1,True,normal,True,0.0,48,0.3850533962249756,1.5136747360229492,0.7816537618637085,0.507104245583586,40,94.4
1024,0.3,384,0.001,1,True,normal,True,0.0,24,0.38499313592910767,1.5073896646499634,0.8287545442581177,0.4996835421598948,38,49.8
2048,0.3,384,0.001,1,True,normal,True,0.0001,72,0.382013201713562,1.5265324115753174,0.7839834690093994,0.5017189841192317,41,137.8
2048,0.1,384,0.001,1,True,normal,True,0.0,48,0.3816976547241211,1.5177992582321167,0.8197465538978577,0.5346760467735105,37,86.2
1024,0.3,384,0.001,1,True,normal,True,0.0,48,0.3796609044075012,1.5202970504760742,0.769168496131897,0.5149750562949241,38,91.2
2048,0.3,384,0.001,1,True,normal,True,0.0,72,0.3767697215080261,1.5329948663711548,0.8315079212188721,0.5120665725351992,47,159.5
2048,0.1,384,0.001,1,True,normal,True,0.0001,48,0.3731215000152588,1.5282893180847168,0.8510515093803406,0.5212741794292958,34,80.0
2048,0.1,384,0.001,1,True,normal,True,0.0001,72,0.3729040026664734,1.5377418994903564,0.8145204782485962,0.5157119210373882,52,176.4
1024,0.1,384,0.001,1,True,normal,True,0.0001,48,0.3726831078529358,1.5288234949111938,0.798751175403595,0.5213406876393322,35,81.9
2048,0.2,384,0.001,1,True,normal,True,0.0,48,0.3713012933731079,1.5305064916610718,0.8079698085784912,0.5219915647305268,42,99.6
1024,0.2,384,0.001,1,True,normal,True,0.0,48,0.3712911605834961,1.5305187702178955,0.8303097486495972,0.5174499762065355,31,74.4
2048,0.1,384,0.001,1,True,normal,True,0.0,72,0.3686923384666443,1.54289710521698,0.8117676377296448,0.5279291901599471,55,187.7
2048,0.2,384,0.001,1,True,normal,True,0.0001,72,0.3666992783546448,1.5453307628631592,0.7902065515518188,0.5044521474766692,52,178.2
2048,0.2,384,0.001,1,True,normal,True,0.0,72,0.3613930940628052,1.5517910718917847,0.8443692326545715,0.504467992121909,44,148.8
